i,dtime,fuellevel,ingection,speed,height,tachometer
67175,2020-03-06 14:14:03,,1,33,22.0,2016
67176,2020-03-06 14:14:08,,1,50,22.5,3008
67177,2020-03-06 14:14:11,,1,54,22.6,2304
67178,2020-03-06 14:14:14,,1,60,23.3,2560
67179,2020-03-06 14:14:17,,1,64,23.7,2752
67180,2020-03-06 14:14:26,,1,57,25.7,2464
67181,2020-03-06 14:14:32,,1,38,28.3,1600
67182,2020-03-06 14:14:38,,1,35,30.9,2336
67183,2020-03-06 14:14:44,,1,53,33.0,2784
67184,2020-03-06 14:14:54,,1,31,37.2,1856
67185,2020-03-06 14:15:02,,1,33,35.3,1952
67186,2020-03-06 14:15:06,,1,32,34.6,1888
67187,2020-03-06 14:15:11,,1,39,32.3,2368
67188,2020-03-06 14:15:23,,1,42,29.7,2464
67189,2020-03-06 14:15:27,,1,43,29.0,2592
67190,2020-03-06 14:15:32,,1,50,30.7,2976
67191,2020-03-06 14:15:34,,1,50,31.6,2432
67192,2020-03-06 14:15:38,,1,48,34.2,2080
67193,2020-03-06 14:15:48,,1,52,43.1,2208
67194,2020-03-06 14:15:51,,1,54,43.8,2304
67195,2020-03-06 14:15:52,,1,55,44.6,2336
67196,2020-03-06 14:15:55,,1,56,45.7,2400
67197,2020-03-06 14:15:59,,1,54,48.6,2272
67198,2020-03-06 14:16:20,,1,37,56.5,1568
67199,2020-03-06 14:16:28,,1,8,58.3,1568
67200,2020-03-06 14:16:32,,1,18,58.3,1824
67201,2020-03-06 14:16:34,,1,30,57.8,2976
67202,2020-03-06 14:16:47,,1,57,58.7,2368
67203,2020-03-06 14:17:04,,1,56,45.7,2400
67204,2020-03-06 14:17:08,,1,54,45.5,2304
67205,2020-03-06 14:17:12,,1,39,45.6,928
67206,2020-03-06 14:17:39,,1,62,55.1,2624
67207,2020-03-06 14:17:46,,1,62,50.3,2656
67208,2020-03-06 14:18:03,,1,40,54.1,2400
67209,2020-03-06 14:18:05,,1,42,53.5,2528
67210,2020-03-06 14:18:08,,1,46,51.8,2752
67211,2020-03-06 14:18:09,,1,48,49.8,2816
67212,2020-03-06 14:18:11,,1,50,47.4,3008
67213,2020-03-06 14:18:14,,1,59,44.2,2464
67214,2020-03-06 14:18:18,,1,61,42.6,2592
67215,2020-03-06 14:18:23,,1,64,40.6,2752
67216,2020-03-06 14:18:27,,1,64,38.7,2720
67217,2020-03-06 14:18:32,,1,62,35.4,2656
67218,2020-03-06 14:18:39,,1,57,30.9,2400
67219,2020-03-06 14:18:41,,1,54,30.0,2336
67220,2020-03-06 14:18:44,,1,56,29.1,2400
67221,2020-03-06 14:18:45,,1,57,29.0,2432
67222,2020-03-06 14:19:04,,1,61,30.6,2560
67223,2020-03-06 14:19:08,,1,54,31.7,2272
67224,2020-03-06 14:19:10,,1,50,32.0,2112
67225,2020-03-06 14:19:14,,1,54,32.0,2304
67226,2020-03-06 14:19:15,,1,56,31.4,2400
67227,2020-03-06 14:19:26,,1,71,25.6,3040
67228,2020-03-06 14:19:28,,1,71,24.4,3040
67229,2020-03-06 14:19:32,,1,63,22.0,2560
67230,2020-03-06 14:19:35,,1,48,21.4,1952
67231,2020-03-06 14:19:38,,1,36,21.1,1152
67232,2020-03-06 14:19:39,,1,30,21.2,896
67233,2020-03-06 14:19:41,,1,27,21.3,1856
67234,2020-03-06 14:19:44,,1,38,21.1,2272
67235,2020-03-06 14:19:47,,1,45,20.9,2912
67236,2020-03-06 14:19:50,,1,56,20.4,2400
67237,2020-03-06 14:20:15,,1,22,26.7,1344
67238,2020-03-06 14:20:18,,1,24,27.1,1440
67239,2020-03-06 14:20:21,,1,26,27.3,1632
67240,2020-03-06 14:20:22,,1,30,27.1,1824
67241,2020-03-06 14:20:28,,1,36,25.6,2080
67242,2020-03-06 14:20:32,,1,33,25.9,1920
67243,2020-03-06 14:20:34,,1,31,25.8,1760
67244,2020-03-06 14:20:36,,1,26,25.8,1536
67245,2020-03-06 14:20:38,,1,28,25.6,1664
67246,2020-03-06 14:20:44,,1,27,25.5,1600
67247,2020-03-06 14:20:50,,1,21,25.5,1216
67248,2020-03-06 14:21:12,,1,5,25.4,2304
67249,2020-03-06 14:21:19,,1,6,26.2,1440
67250,2020-03-06 14:21:30,,1,5,26.7,864
67251,2020-03-06 14:23:27,,0,5,26.7,0
67252,2020-03-06 14:29:49,,1,0,25.1,0
67253,2020-03-06 14:38:16,,1,7,18.6,1632
67254,2020-03-06 14:38:22,,1,19,39.1,1248
67255,2020-03-06 14:38:37,,1,47,74.4,2752
67256,2020-03-06 14:38:45,,1,22,47.9,896
67257,2020-03-06 14:38:48,,1,20,35.5,2624
67258,2020-03-06 14:38:50,,1,31,34.1,1984
67259,2020-03-06 14:38:52,,1,33,33.0,2240
67260,2020-03-06 14:38:55,,1,43,30.8,2688
67261,2020-03-06 14:38:58,,1,47,30.1,2656
67262,2020-03-06 14:39:03,,1,35,29.3,1856
67263,2020-03-06 14:39:05,,1,30,29.1,1664
67264,2020-03-06 14:39:07,,1,27,29.1,1632
67265,2020-03-06 14:39:10,,1,28,28.6,1664
67266,2020-03-06 14:39:12,,1,28,28.1,1792
67267,2020-03-06 14:39:14,,1,33,27.6,2080
67268,2020-03-06 14:39:17,,1,38,26.7,2624
67269,2020-03-06 14:39:20,,1,51,25.9,3200
67270,2020-03-06 14:39:40,,1,40,20.5,1728
67271,2020-03-06 14:39:42,,1,41,21.3,1888
67272,2020-03-06 14:39:46,,1,48,20.7,2176
67273,2020-03-06 14:39:50,,1,56,23.4,2432
67274,2020-03-06 14:39:54,,1,61,24.8,2720
67275,2020-03-06 14:39:57,,1,66,25.7,2848
67276,2020-03-06 14:40:04,,1,61,28.1,2464
67277,2020-03-06 14:40:11,,1,29,33.2,960
67278,2020-03-06 14:40:14,,1,19,36.2,2592
67279,2020-03-06 14:40:17,,1,34,37.9,2016
67280,2020-03-06 14:40:19,,1,37,38.6,2368
67281,2020-03-06 14:40:21,,1,43,38.9,2816
67282,2020-03-06 14:40:24,,1,53,39.0,2304
67283,2020-03-06 14:40:27,,1,59,38.8,2624
67284,2020-03-06 14:40:30,,1,65,37.7,2816
67285,2020-03-06 14:40:33,,1,69,35.9,2944
67286,2020-03-06 14:40:35,,1,70,34.4,3008
67287,2020-03-06 14:40:37,,1,71,33.8,3008
67288,2020-03-06 14:40:39,,1,71,33.7,3072
67289,2020-03-06 14:40:44,,1,75,31.1,2208
67290,2020-03-06 14:40:50,,1,75,26.2,2784
67291,2020-03-06 14:40:54,,1,80,26.7,3008
67292,2020-03-06 14:40:58,,1,85,26.8,3136
67293,2020-03-06 14:41:02,,1,86,25.2,3136
67294,2020-03-06 14:41:14,,1,90,27.1,3232
67295,2020-03-06 14:41:19,,1,89,28.3,3232
67296,2020-03-06 14:41:27,,1,89,28.3,3232
67297,2020-03-06 14:41:33,,1,87,25.6,3104
67298,2020-03-06 14:41:41,,1,81,18.6,2848
67299,2020-03-06 14:41:48,,1,72,14.5,2656
67300,2020-03-06 14:41:55,,1,69,8.5,2496
67301,2020-03-06 14:41:59,,1,68,9.4,2496
67302,2020-03-06 14:42:47,,1,39,8.9,1408
67303,2020-03-06 14:42:49,,1,31,8.5,1568
67304,2020-03-06 14:42:51,,1,27,8.7,1952
67305,2020-03-06 14:42:53,,1,29,9.4,2336
67306,2020-03-06 14:42:59,,1,40,9.1,2304
67307,2020-03-06 14:43:14,,1,57,13.5,2368
67308,2020-03-06 14:43:18,,1,58,13.6,2560
67309,2020-03-06 14:43:22,,1,62,14.7,2720
67310,2020-03-06 14:43:25,,1,63,14.8,2560
67311,2020-03-06 14:43:27,,1,59,14.9,2368
67312,2020-03-06 14:43:30,,1,53,14.9,2176
67313,2020-03-06 14:44:01,,1,47,20.7,1888
67314,2020-03-06 14:44:06,,1,40,19.8,1440
67315,2020-03-06 14:44:11,,1,21,19.3,2400
67316,2020-03-06 14:44:13,,1,27,18.5,3232
67317,2020-03-06 14:44:15,,1,34,18.1,2112
67318,2020-03-06 14:44:39,,1,31,16.6,928
67319,2020-03-06 14:44:56,,1,11,17.3,2688
67320,2020-03-06 14:44:59,,1,25,16.1,2112
67321,2020-03-06 14:45:05,,1,43,9.2,2752
67322,2020-03-06 14:45:07,,1,46,7.4,2912
67323,2020-03-06 14:45:15,,1,52,4.9,2208
67324,2020-03-06 14:46:55,,1,54,-5.1,2368
67325,2020-03-06 14:48:13,,1,11,1.6,1120
67326,2020-03-06 14:48:16,,1,11,4.8,2080
67327,2020-03-06 14:48:20,,1,29,9.5,1024
67328,2020-03-06 14:51:20,,1,37,12.6,2208
67329,2020-03-06 14:51:28,,1,59,11.8,2592
67330,2020-03-06 14:51:54,,1,28,14.5,2720
67331,2020-03-06 14:52:23,,1,66,16.8,2848
67332,2020-03-06 14:52:30,,1,71,15.3,3008
67333,2020-03-06 14:52:33,,1,72,16.2,3104
67334,2020-03-06 14:52:36,,1,72,17.4,3104
67335,2020-03-06 14:52:41,,1,71,17.4,3040
67336,2020-03-06 14:52:45,,1,65,17.5,2368
67337,2020-03-06 14:52:58,,1,44,20.4,1856
67338,2020-03-06 14:53:12,,1,22,19.6,2304
67339,2020-03-06 14:53:14,,1,26,19.5,2944
67340,2020-03-06 14:53:17,,1,37,19.8,2432
67341,2020-03-06 14:53:34,,1,71,17.3,3008
67342,2020-03-06 14:53:39,,1,71,18.1,3040
67343,2020-03-06 14:53:41,,1,72,18.5,3072
67344,2020-03-06 14:53:44,,1,71,18.5,3040
67345,2020-03-06 14:53:47,,1,68,18.8,2816
67346,2020-03-06 14:54:19,,1,39,18.8,2432
67347,2020-03-06 14:55:53,,1,16,19.2,1984
67348,2020-03-06 14:56:02,,1,8,15.8,2240
67349,2020-03-06 14:56:06,,1,15,13.4,1664
67350,2020-03-06 14:56:13,,1,43,12.8,2784
67351,2020-03-06 14:56:22,,1,60,13.7,2432
67352,2020-03-06 14:56:27,,1,57,14.1,2496
67353,2020-03-06 14:56:44,,1,71,12.7,3072
67354,2020-03-06 14:56:51,,1,72,16.2,2560
67355,2020-03-06 14:56:55,,1,70,17.2,2528
67356,2020-03-06 14:56:57,,1,69,17.7,2496
67357,2020-03-06 14:56:59,,1,68,18.0,2496
67358,2020-03-06 14:57:01,,1,69,18.3,2560
67359,2020-03-06 14:57:07,,1,70,16.8,2400
67360,2020-03-06 14:57:13,,1,49,15.0,2208
67361,2020-03-06 14:57:16,,1,50,15.1,2240
67362,2020-03-06 14:57:19,,1,51,14.8,2112
67363,2020-03-06 14:57:21,,1,50,14.7,2272
67364,2020-03-06 14:57:25,,1,60,14.6,2656
67365,2020-03-06 14:57:29,,1,68,14.5,2976
67366,2020-03-06 14:57:33,,1,74,13.9,1632
67367,2020-03-06 14:57:39,,1,77,13.6,2880
67368,2020-03-06 14:57:45,,1,86,12.8,3168
67369,2020-03-06 14:57:50,,1,89,14.0,3264
67370,2020-03-06 14:57:54,,1,90,15.3,3296
67371,2020-03-06 14:57:59,,1,92,16.0,3360
67372,2020-03-06 14:58:03,,1,93,15.9,3392
67373,2020-03-06 14:58:43,,1,98,13.5,3552
67374,2020-03-06 14:58:52,,1,97,14.2,3552
67375,2020-03-06 14:59:23,,1,95,17.4,3488
67376,2020-03-06 14:59:28,,1,94,18.9,3456
67377,2020-03-06 14:59:33,,1,95,19.7,3488
67378,2020-03-06 14:59:38,,1,96,20.4,3488
67379,2020-03-06 14:59:42,,1,97,20.3,3520
67380,2020-03-06 14:59:46,,1,98,19.2,3552
67381,2020-03-06 14:59:50,,1,99,17.7,3616
67382,2020-03-06 14:59:54,,1,100,15.8,3648
67383,2020-03-06 15:00:00,,1,101,13.4,3712
67384,2020-03-06 15:00:05,,1,100,12.0,3616
67385,2020-03-06 15:00:09,,1,98,10.9,3520
67386,2020-03-06 15:00:13,,1,96,9.9,3520
67387,2020-03-06 15:00:17,,1,96,8.9,3552
67388,2020-03-06 15:00:22,,1,97,8.2,3552
67389,2020-03-06 15:00:27,,1,97,7.7,3552
67390,2020-03-06 15:01:14,,1,96,10.4,3552
67391,2020-03-06 15:01:17,,1,99,11.1,3680
67392,2020-03-06 15:01:22,,1,102,12.0,3712
67393,2020-03-06 15:01:26,,1,99,12.5,3456
67394,2020-03-06 15:01:35,,1,86,13.5,3200
67395,2020-03-06 15:01:40,,1,89,14.3,3232
67396,2020-03-06 15:01:44,,1,89,15.0,3264
67397,2020-03-06 15:01:49,,1,88,15.0,3296
67398,2020-03-06 15:01:53,,1,89,15.4,3296
67399,2020-03-06 15:01:57,,1,91,15.5,3296
67400,2020-03-06 15:02:03,,1,92,15.6,3360
67401,2020-03-06 15:02:07,,1,94,15.0,3456
67402,2020-03-06 15:02:12,,1,95,13.4,3488
67403,2020-03-06 15:02:18,,1,97,11.7,3552
67404,2020-03-06 15:02:22,,1,98,10.8,3584
67405,2020-03-06 15:02:26,,1,99,9.7,3584
67406,2020-03-06 15:02:29,,1,98,8.7,3520
67407,2020-03-06 15:02:37,,1,96,5.6,3456
67408,2020-03-06 15:03:30,,1,93,3.6,3424
67409,2020-03-06 15:03:34,,1,94,5.1,3424
67410,2020-03-06 15:03:38,,1,94,5.0,3392
67411,2020-03-06 15:03:42,,1,93,5.2,3424
67412,2020-03-06 15:03:46,,1,93,5.8,3392
67413,2020-03-06 15:03:50,,1,93,5.6,3360
67414,2020-03-06 15:03:56,,1,94,5.3,3424
67415,2020-03-06 15:04:00,,1,94,4.9,3392
67416,2020-03-06 15:04:05,,1,94,5.3,3456
67417,2020-03-06 15:04:12,,1,96,4.9,3520
67418,2020-03-06 15:04:16,,1,98,4.8,3584
67419,2020-03-06 15:04:20,,1,101,5.4,3712
67420,2020-03-06 15:04:24,,1,103,6.0,3776
67421,2020-03-06 15:04:28,,1,104,5.9,3776
67422,2020-03-06 15:04:32,,1,104,6.4,3744
67423,2020-03-06 15:04:36,,1,103,6.5,3712
67424,2020-03-06 15:04:40,,1,102,6.7,3680
67425,2020-03-06 15:04:44,,1,96,7.1,3424
67426,2020-03-06 15:04:49,,1,91,7.8,3328
67427,2020-03-06 15:04:54,,1,90,8.8,3296
67428,2020-03-06 15:05:05,,1,90,9.2,3264
67429,2020-03-06 15:05:15,,1,88,9.5,3200
67430,2020-03-06 15:05:21,,1,92,9.8,3424
67431,2020-03-06 15:05:27,,1,96,9.3,3520
67432,2020-03-06 15:05:33,,1,97,9.3,3488
67433,2020-03-06 15:05:38,,1,95,8.2,3488
67434,2020-03-06 15:05:43,,1,96,7.7,3488
67435,2020-03-06 15:05:47,,1,96,7.8,3488
67436,2020-03-06 15:05:52,,1,96,7.5,3488
67437,2020-03-06 15:05:57,,1,96,7.5,3520
67438,2020-03-06 15:06:02,,1,97,6.9,3552
67439,2020-03-06 15:06:07,,1,99,6.6,3616
67440,2020-03-06 15:06:12,,1,99,5.7,3616
67441,2020-03-06 15:06:17,,1,100,5.2,3680
67442,2020-03-06 15:06:23,,1,102,4.7,3712
67443,2020-03-06 15:06:31,,1,100,3.4,3616
67444,2020-03-06 15:06:35,,1,99,3.1,3616
67445,2020-03-06 15:06:38,,1,99,2.2,3584
67446,2020-03-06 15:06:42,,1,98,2.1,3584
67447,2020-03-06 15:06:46,,1,99,1.6,3616
67448,2020-03-06 15:06:50,,1,96,1.6,3392
67449,2020-03-06 15:06:56,,1,93,2.6,3360
67450,2020-03-06 15:07:18,,1,94,13.0,3424
67451,2020-03-06 15:07:24,,1,96,16.9,3552
67452,2020-03-06 15:07:29,,1,98,17.1,3584
67453,2020-03-06 15:07:34,,1,98,16.2,3584
67454,2020-03-06 15:07:38,,1,99,16.0,3616
67455,2020-03-06 15:07:59,,1,96,15.7,3520
67456,2020-03-06 15:08:21,,1,98,5.8,3552
67457,2020-03-06 15:08:26,,1,98,5.6,3584
67458,2020-03-06 15:08:30,,1,99,5.0,3584
67459,2020-03-06 15:08:34,,1,98,5.1,3584
67460,2020-03-06 15:08:38,,1,98,5.4,3552
67461,2020-03-06 15:08:43,,1,97,5.0,3552
67462,2020-03-06 15:08:46,,1,97,5.0,3552
67463,2020-03-06 15:08:50,,1,97,5.6,3552
67464,2020-03-06 15:08:54,,1,97,6.5,3488
67465,2020-03-06 15:08:58,,1,96,7.4,3488
67466,2020-03-06 15:09:02,,1,95,8.9,3424
67467,2020-03-06 15:09:12,,1,87,11.3,3136
67468,2020-03-06 15:09:16,,1,86,10.4,3136
67469,2020-03-06 15:09:21,,1,90,9.3,3232
67470,2020-03-06 15:09:25,,1,90,8.1,3264
67471,2020-03-06 15:09:29,,1,88,6.0,3136
67472,2020-03-06 15:09:33,,1,87,4.9,3232
67473,2020-03-06 15:09:38,,1,92,3.7,3392
67474,2020-03-06 15:09:42,,1,94,3.5,3456
67475,2020-03-06 15:09:48,,1,95,3.5,3488
67476,2020-03-06 15:10:23,,1,79,4.9,2880
67477,2020-03-06 15:10:28,,1,76,6.6,2752
67478,2020-03-06 15:10:37,,1,74,8.8,2720
67479,2020-03-06 15:10:43,,1,81,8.7,2976
67480,2020-03-06 15:10:51,,1,86,8.2,3136
67481,2020-03-06 15:10:56,,1,86,8.0,3136
67482,2020-03-06 15:11:04,,1,86,9.5,3136
67483,2020-03-06 15:11:33,,1,84,4.2,3104
67484,2020-03-06 15:11:39,,1,87,5.2,3200
67485,2020-03-06 15:11:44,,1,89,6.7,3264
67486,2020-03-06 15:11:50,,1,90,8.0,3200
67487,2020-03-06 15:11:56,,1,81,8.1,2912
67488,2020-03-06 15:12:01,,1,77,7.1,2784
67489,2020-03-06 15:12:15,,1,80,0.8,2944
67490,2020-03-06 15:12:28,,1,80,-1.3,2880
67491,2020-03-06 15:12:34,,1,78,0.3,2880
67492,2020-03-06 15:12:40,,1,82,0.5,3040
67493,2020-03-06 15:12:46,,1,86,0.9,3168
67494,2020-03-06 15:12:52,,1,89,1.3,3296
67495,2020-03-06 15:12:57,,1,91,2.2,3296
67496,2020-03-06 15:13:02,,1,88,2.0,3200
67497,2020-03-06 15:13:07,,1,84,0.9,2944
67498,2020-03-06 15:13:14,,1,81,-0.2,2976
67499,2020-03-06 15:13:50,,1,89,1.6,3360
67500,2020-03-06 15:14:07,,1,95,3.0,3552
67501,2020-03-06 15:14:14,,1,95,3.0,3424
67502,2020-03-06 15:14:21,,1,94,2.0,3424
67503,2020-03-06 15:14:27,,1,94,1.3,3488
67504,2020-03-06 15:14:38,,1,95,3.9,3456
67505,2020-03-06 15:14:45,,1,95,6.0,3488
67506,2020-03-06 15:14:50,,1,96,6.9,3520
67507,2020-03-06 15:14:56,,1,96,6.8,3488
67508,2020-03-06 15:15:01,,1,95,6.5,3488
67509,2020-03-06 15:15:06,,1,95,5.7,3488
67510,2020-03-06 15:15:14,,1,99,3.5,3584
67511,2020-03-06 15:15:19,,1,98,2.7,3552
67512,2020-03-06 15:15:25,,1,98,3.0,3584
67513,2020-03-06 15:15:45,,1,95,3.4,3456
67514,2020-03-06 15:15:53,,1,94,2.1,3392
67515,2020-03-06 15:16:14,,1,86,5.5,3072
67516,2020-03-06 15:16:18,,1,86,5.2,3168
67517,2020-03-06 15:16:22,,1,89,5.3,3296
67518,2020-03-06 15:16:26,,1,92,4.8,3360
67519,2020-03-06 15:16:30,,1,94,4.6,3424
67520,2020-03-06 15:16:34,,1,94,5.0,3392
67521,2020-03-06 15:16:38,,1,93,4.9,3360
67522,2020-03-06 15:16:42,,1,92,5.0,3328
67523,2020-03-06 15:16:46,,1,90,4.3,3264
67524,2020-03-06 15:16:50,,1,90,3.7,3264
67525,2020-03-06 15:16:54,,1,90,4.0,3296
67526,2020-03-06 15:16:58,,1,90,4.5,3264
67527,2020-03-06 15:17:02,,1,90,5.7,3296
67528,2020-03-06 15:17:55,,1,63,6.4,2880
67529,2020-03-06 15:18:05,,1,77,7.1,3296
67530,2020-03-06 15:18:12,,1,76,10.0,3072
67531,2020-03-06 15:18:16,,1,67,12.0,2944
67532,2020-03-06 15:18:20,,1,69,14.9,2912
67533,2020-03-06 15:18:25,,1,69,18.9,2880
67534,2020-03-06 15:18:30,,1,71,21.8,3072
67535,2020-03-06 15:18:41,,1,71,28.4,3104
67536,2020-03-06 15:19:21,,1,87,17.6,3168
67537,2020-03-06 15:19:25,,1,86,15.8,3168
67538,2020-03-06 15:19:29,,1,84,15.0,3072
67539,2020-03-06 15:19:32,,1,84,13.8,3072
67540,2020-03-06 15:19:37,,1,88,11.1,3296
67541,2020-03-06 15:20:12,,1,83,16.4,3040
67542,2020-03-06 15:20:15,,1,81,16.1,2944
67543,2020-03-06 15:20:19,,1,82,15.7,2944
67544,2020-03-06 15:20:23,,1,81,14.8,2944
67545,2020-03-06 15:20:27,,1,78,14.7,2816
67546,2020-03-06 15:20:31,,1,77,15.4,2816
67547,2020-03-06 15:20:36,,1,81,15.4,2944
67548,2020-03-06 15:20:54,,1,82,13.3,3008
67549,2020-03-06 15:21:01,,1,81,13.1,2976
67550,2020-03-06 15:21:07,,1,84,13.5,3072
67551,2020-03-06 15:21:16,,1,82,15.4,3008
67552,2020-03-06 15:21:23,,1,84,15.5,3040
67553,2020-03-06 15:22:07,,1,83,22.1,3008
67554,2020-03-06 15:22:16,,1,75,18.4,2688
67555,2020-03-06 15:22:21,,1,68,15.0,2464
67556,2020-03-06 15:22:26,,1,77,11.9,2880
67557,2020-03-06 15:22:31,,1,83,8.8,2976
67558,2020-03-06 15:22:35,,1,81,7.1,2976
67559,2020-03-06 15:22:40,,1,84,6.4,3040
67560,2020-03-06 15:22:56,,1,86,7.0,3136
67561,2020-03-06 15:23:40,,1,82,2.4,2976
67562,2020-03-06 15:23:47,,1,82,4.4,3008
67563,2020-03-06 15:23:53,,1,78,7.4,2848
67564,2020-03-06 15:24:03,,1,72,13.8,2656
67565,2020-03-06 15:24:23,,1,84,21.5,3072
67566,2020-03-06 15:25:00,,1,93,16.6,3392
67567,2020-03-06 15:25:13,,1,97,13.5,3520
67568,2020-03-06 15:25:17,,1,93,11.9,3360
67569,2020-03-06 15:25:23,,1,88,8.3,3200
67570,2020-03-06 15:25:31,,1,89,5.9,3232
67571,2020-03-06 15:25:35,,1,87,6.6,3168
67572,2020-03-06 15:25:39,,1,88,7.1,3200
67573,2020-03-06 15:25:43,,1,89,6.7,3264
67574,2020-03-06 15:25:48,,1,88,5.8,3200
67575,2020-03-06 15:25:52,,1,88,5.7,3232
67576,2020-03-06 15:25:56,,1,88,5.7,3168
67577,2020-03-06 15:26:00,,1,89,5.5,3264
67578,2020-03-06 15:26:04,,1,91,5.5,3328
67579,2020-03-06 15:26:16,,1,94,7.1,3424
67580,2020-03-06 15:26:19,,1,94,7.6,3424
67581,2020-03-06 15:26:23,,1,94,9.3,3456
67582,2020-03-06 15:26:27,,1,94,12.5,3424
67583,2020-03-06 15:26:31,,1,93,15.1,3424
67584,2020-03-06 15:26:36,,1,95,18.7,3456
67585,2020-03-06 15:26:40,,1,95,21.2,3456
67586,2020-03-06 15:26:44,,1,96,21.3,3488
67587,2020-03-06 15:26:47,,1,96,21.7,3520
67588,2020-03-06 15:26:51,,1,96,21.5,3520
67589,2020-03-06 15:26:54,,1,97,20.4,3520
67590,2020-03-06 15:26:57,,1,97,19.3,3520
67591,2020-03-06 15:27:00,,1,98,18.0,3552
67592,2020-03-06 15:27:04,,1,98,16.4,3520
67593,2020-03-06 15:27:11,,1,97,12.7,3520
67594,2020-03-06 15:27:18,,1,97,10.4,3552
67595,2020-03-06 15:27:56,,1,97,10.5,3552
67596,2020-03-06 15:28:27,,1,95,7.6,3456
67597,2020-03-06 15:28:34,,1,96,6.4,3488
67598,2020-03-06 15:28:38,,1,96,6.3,3520
67599,2020-03-06 15:28:43,,1,93,6.0,3392
67600,2020-03-06 15:28:48,,1,95,5.3,3488
67601,2020-03-06 15:28:52,,1,97,5.4,3520
67602,2020-03-06 15:28:56,,1,97,6.1,3488
67603,2020-03-06 15:28:59,,1,95,5.6,3456
67604,2020-03-06 15:29:03,,1,96,5.5,3456
67605,2020-03-06 15:29:06,,1,96,4.8,3488
67606,2020-03-06 15:29:11,,1,90,5.0,3232
67607,2020-03-06 15:29:13,,1,86,6.1,3104
67608,2020-03-06 15:29:15,,1,83,7.4,3040
67609,2020-03-06 15:29:17,,1,85,8.3,3104
67610,2020-03-06 15:29:19,,1,87,9.2,3200
67611,2020-03-06 15:29:22,,1,91,10.3,3296
67612,2020-03-06 15:29:43,,1,99,14.0,3584
67613,2020-03-06 15:29:48,,1,97,13.4,3520
67614,2020-03-06 15:29:55,,1,93,12.2,3392
67615,2020-03-06 15:30:00,,1,89,10.9,3168
67616,2020-03-06 15:30:15,,1,82,7.2,2912
67617,2020-03-06 15:30:20,,1,85,6.4,3136
67618,2020-03-06 15:30:35,,1,79,5.8,2848
67619,2020-03-06 15:30:39,,1,75,5.8,2688
67620,2020-03-06 15:30:45,,1,61,5.4,2144
67621,2020-03-06 15:30:54,,1,54,-1.0,2336
67622,2020-03-06 15:30:58,,1,52,-2.9,2208
67623,2020-03-06 15:31:00,,1,47,-3.9,2208
67624,2020-03-06 15:31:02,,1,51,-4.6,2272
67625,2020-03-06 15:31:04,,1,57,-4.7,2560
67626,2020-03-06 15:31:07,,1,66,-5.4,2880
67627,2020-03-06 15:31:20,,1,70,-4.3,3040
67628,2020-03-06 15:31:26,,1,76,-0.6,3136
67629,2020-03-06 15:31:31,,1,69,1.7,2880
67630,2020-03-06 15:31:52,,1,31,5.6,3360
67631,2020-03-06 15:31:59,,1,33,6.1,1952
67632,2020-03-06 15:32:03,,1,30,6.3,2112
67633,2020-03-06 15:32:13,,1,60,1.4,2624
67634,2020-03-06 15:32:19,,1,68,-1.6,2880
67635,2020-03-06 15:32:22,,1,67,-3.5,2912
67636,2020-03-06 15:32:26,,1,73,-5.9,3200
67637,2020-03-06 15:32:43,,1,64,-8.0,2080
67638,2020-03-06 15:33:49,,1,36,-6.9,2400
67639,2020-03-06 15:33:54,,1,49,-6.1,2656
67640,2020-03-06 15:34:16,,1,9,-8.5,2304
67641,2020-03-06 15:34:28,,1,14,-11.7,1536
67642,2020-03-06 15:34:30,,1,19,-11.5,2272
67643,2020-03-06 15:34:32,,1,32,-11.2,2752
67644,2020-03-06 15:34:39,,1,56,-9.4,2400
67645,2020-03-06 15:34:46,,1,66,-5.8,2880
67646,2020-03-06 15:34:52,,1,68,-1.1,2848
67647,2020-03-06 15:34:56,,1,57,0.5,2400
67648,2020-03-06 15:35:00,,1,53,1.0,2144
67649,2020-03-06 15:35:06,,1,48,1.4,2080
67650,2020-03-06 15:35:12,,1,60,0.5,2656
67651,2020-03-06 15:35:16,,1,71,-1.1,3008
67652,2020-03-06 15:35:38,,1,65,-2.1,2688
67653,2020-03-06 15:36:40,,1,17,-2.7,1632
67654,2020-03-06 15:37:45,,1,10,-1.0,2656
67655,2020-03-06 15:37:48,,1,26,-2.0,3136
67656,2020-03-06 15:37:52,,1,41,-3.0,2560
67657,2020-03-06 15:39:40,,1,15,-3.5,2592
67658,2020-03-06 15:39:44,,1,24,-2.4,2784
67659,2020-03-06 15:39:46,,1,31,-2.3,1952
67660,2020-03-06 15:39:50,,1,45,-1.8,2816
67661,2020-03-06 15:40:04,,1,7,-2.1,2240
67662,2020-03-06 15:40:27,,1,4,1.0,1568
67663,2020-03-06 15:43:40,,0,4,1.1,0
67664,2020-03-06 15:43:59,,1,0,-2.1,0
67665,2020-03-10 10:45:41,,1,56,36.6,2336
67666,2020-03-10 10:45:48,,1,26,40.8,832
67667,2020-03-10 10:45:51,,1,20,45.6,2112
67668,2020-03-10 10:45:53,,1,25,48.6,2432
67669,2020-03-10 10:45:55,,1,31,49.7,2944
67670,2020-03-10 10:45:57,,1,35,50.4,1952
67671,2020-03-10 10:47:09,,1,40,46.4,1984
67672,2020-03-10 10:47:14,,1,18,47.4,1792
