i,dtime,fuellevel,ingection,speed,height,tachometer
7464,2020-03-27 10:33:22,,1,23,58.2,717
7465,2020-03-27 10:33:25,,1,23,58.6,984
7466,2020-03-27 10:33:49,,1,27,56.0,1178
7467,2020-03-27 10:33:50,,1,29,55.7,1204
7468,2020-03-27 10:34:03,,1,10,56.1,699
7469,2020-03-27 10:34:10,,1,13,55.6,1194
7470,2020-03-27 10:34:13,,1,20,56.1,812
7471,2020-03-27 10:34:28,,1,30,57.2,1379
7472,2020-03-27 10:34:55,,1,11,61.9,736
7473,2020-03-27 10:35:02,,1,5,61.3,1325
7474,2020-03-27 10:35:10,,1,5,60.8,947
7475,2020-03-27 10:35:17,,1,4,61.0,786
7476,2020-03-27 10:35:24,,1,3,59.8,740
7477,2020-03-27 10:36:04,,1,4,62.9,1249
7478,2020-03-27 10:36:36,,1,2,65.0,707
7479,2020-03-27 10:37:49,,1,6,60.1,1005
7480,2020-04-27 07:31:09,,1,2,71.5,765
7481,2020-04-27 10:08:34,,1,0,68.3,705
7482,2020-04-27 10:10:44,,1,6,68.8,920
7483,2020-04-27 10:31:27,,0,0,72.5,0
7484,2020-04-27 12:55:34,,1,6,56.7,1158
7485,2020-04-27 12:55:42,,1,5,57.1,855
7486,2020-04-27 12:55:49,,1,14,55.2,750
7487,2020-04-27 12:55:52,,1,15,55.0,1653
7488,2020-04-27 12:56:24,,1,47,54.3,1319
7489,2020-04-27 12:56:46,,1,8,54.7,699
7490,2020-04-27 12:56:53,,1,15,53.9,1646
7491,2020-04-27 12:56:55,,1,20,53.5,1327
7492,2020-04-27 12:57:03,,1,30,52.1,1379
7493,2020-04-27 12:57:11,,1,46,50.0,1400
7494,2020-04-27 12:57:25,,1,47,47.6,1028
7495,2020-04-27 12:57:41,,1,2,46.6,1196
7496,2020-04-27 12:57:45,,1,12,46.3,1334
7497,2020-04-27 12:57:53,,1,20,45.7,1288
7498,2020-04-27 12:57:55,,1,21,45.6,1373
7499,2020-04-27 12:57:57,,1,24,45.1,1284
7500,2020-04-27 12:58:06,,1,39,42.9,1094
7501,2020-04-27 12:58:18,,1,47,43.9,1266
7502,2020-04-27 12:58:21,,1,45,43.6,1252
7503,2020-04-27 12:58:24,,1,45,43.6,1247
7504,2020-04-27 12:58:30,,1,46,43.5,1287
7505,2020-04-27 12:58:51,,1,55,44.3,1087
7506,2020-04-27 12:58:56,,1,58,44.5,1123
7507,2020-04-27 12:59:01,,1,56,45.0,1075
7508,2020-04-27 12:59:05,,1,55,45.3,1061
7509,2020-04-27 12:59:09,,1,53,46.1,1017
7510,2020-04-27 12:59:17,,1,53,46.8,1020
7511,2020-04-27 12:59:23,,1,46,48.1,712
7512,2020-04-27 12:59:38,,1,59,48.9,1169
7513,2020-04-27 13:01:10,,1,64,63.5,1241
7514,2020-04-27 13:01:12,,1,62,63.3,1181
7515,2020-04-27 13:01:16,,1,56,61.6,1097
7516,2020-04-27 13:01:21,,1,54,60.3,1050
7517,2020-04-27 13:01:26,,1,56,59.7,1120
7518,2020-04-27 13:01:29,,1,58,59.7,1111
7519,2020-04-27 13:01:34,,1,57,59.3,1095
7520,2020-04-27 13:01:41,,1,54,58.1,1060
7521,2020-04-27 13:02:07,,1,46,53.5,889
7522,2020-04-27 13:02:20,,1,37,51.2,741
7523,2020-04-27 13:02:34,,1,7,50.9,1038
7524,2020-04-27 13:02:38,,1,7,49.5,1120
7525,2020-04-27 13:02:46,,1,10,45.7,1208
7526,2020-04-27 13:02:55,,1,10,43.0,1079
7527,2020-04-27 13:03:03,,1,9,41.6,796
7528,2020-04-27 13:03:52,,1,8,42.7,720
7529,2020-04-27 13:15:52,,1,7,41.1,700
7530,2020-04-27 13:17:57,,1,2,63.4,726
7531,2020-04-27 13:19:20,,1,8,65.8,750
7532,2020-04-27 13:22:49,,1,5,55.4,1258
7533,2020-04-27 13:23:43,,1,6,52.0,781
7534,2020-04-27 13:25:10,,1,10,58.2,991
7535,2020-04-27 13:25:24,,1,9,57.4,892
7536,2020-04-27 13:25:42,,1,10,56.3,1136
7537,2020-04-27 13:25:52,,1,14,55.7,920
7538,2020-04-27 13:26:17,,1,14,56.4,1183
7539,2020-04-27 13:26:20,,1,25,54.3,1188
7540,2020-04-27 13:26:31,,1,40,54.5,1451
7541,2020-04-27 13:26:36,,1,39,54.1,1496
7542,2020-04-27 13:26:39,,1,43,53.5,1312
7543,2020-04-27 13:26:46,,1,58,53.0,1113
7544,2020-04-27 13:26:55,,1,68,53.2,1311
7545,2020-04-27 13:27:07,,1,69,54.9,1356
7546,2020-04-27 13:27:11,,1,69,55.3,1370
7547,2020-04-27 13:27:16,,1,67,56.2,1294
7548,2020-04-27 13:27:19,,1,66,56.7,1338
7549,2020-04-27 13:27:24,,1,69,57.7,1370
7550,2020-04-27 13:27:28,,1,70,58.2,1348
7551,2020-04-27 13:27:38,,1,70,59.4,1378
7552,2020-04-27 13:28:29,,1,68,52.7,1334
7553,2020-04-27 13:29:03,,1,68,53.5,1332
7554,2020-04-27 13:29:08,,1,69,53.3,1353
7555,2020-04-27 13:29:11,,1,71,53.4,1383
7556,2020-04-27 13:29:17,,1,70,53.9,1371
7557,2020-04-27 13:29:20,,1,71,54.1,1384
7558,2020-04-27 13:29:23,,1,71,54.2,1348
7559,2020-04-27 13:29:27,,1,67,53.9,1287
7560,2020-04-27 13:29:32,,1,62,53.9,1198
7561,2020-04-27 13:29:45,,1,60,54.4,1146
7562,2020-04-27 13:29:51,,1,55,54.8,1065
7563,2020-04-27 13:29:53,,1,54,54.7,1036
7564,2020-04-27 13:29:55,,1,53,54.8,1029
7565,2020-04-27 13:29:58,,1,52,54.7,1007
7566,2020-04-27 13:31:23,,1,19,55.2,1604
7567,2020-04-27 13:31:25,,1,20,55.0,1408
7568,2020-04-27 13:31:28,,1,29,55.8,1643
7569,2020-04-27 13:31:31,,1,38,56.2,1767
7570,2020-04-27 13:31:35,,1,53,57.3,2179
7571,2020-04-27 13:31:38,,1,54,57.2,1701
7572,2020-04-27 13:31:41,,1,55,57.2,1655
7573,2020-04-27 13:31:51,,1,59,57.5,1064
7574,2020-04-27 13:31:55,,1,48,57.9,755
7575,2020-04-27 13:32:00,,1,24,58.1,699
7576,2020-04-27 13:32:01,,1,23,58.2,678
7577,2020-04-27 13:32:03,,1,23,58.5,812
7578,2020-04-27 13:32:06,,1,24,58.6,1104
7579,2020-04-27 13:32:43,,1,39,60.1,678
7580,2020-04-27 13:32:55,,1,9,60.4,698
7581,2020-04-27 13:33:04,,1,4,60.2,870
7582,2020-04-27 13:33:23,,1,5,60.1,884
7583,2020-04-27 13:33:39,,1,4,60.5,1316
7584,2020-04-27 13:34:00,,1,4,65.3,735
7585,2020-04-27 13:35:45,,1,5,65.1,710
7586,2020-05-27 06:23:28,,1,4,20.9,750
7587,2020-05-27 06:26:29,,1,7,60.2,1079
7588,2020-05-27 06:54:48,,1,12,60.4,1377
7589,2020-05-27 06:55:26,,1,3,49.6,923
7590,2020-05-27 06:55:30,,1,13,51.0,1215
7591,2020-05-27 06:55:33,,1,12,52.0,1200
7592,2020-05-27 06:55:53,,1,49,57.5,1279
7593,2020-05-27 06:56:25,,1,14,58.6,705
7594,2020-05-27 06:56:42,,1,19,58.9,1766
7595,2020-05-27 06:56:45,,1,24,59.0,1372
7596,2020-05-27 06:56:52,,1,38,58.5,1915
7597,2020-05-27 06:57:04,,1,38,57.7,1844
7598,2020-05-27 06:57:18,,1,33,55.5,1575
7599,2020-05-27 06:57:23,,1,33,54.9,1783
7600,2020-05-27 06:57:28,,1,45,55.0,2018
7601,2020-05-27 06:57:32,,1,37,55.2,1609
7602,2020-05-27 06:57:34,,1,34,55.1,1893
7603,2020-05-27 06:57:39,,1,42,55.6,1464
7604,2020-05-27 06:58:03,,1,12,57.0,1012
7605,2020-05-27 06:58:07,,1,12,56.7,1162
7606,2020-05-27 06:58:15,,1,10,56.1,856
7607,2020-05-27 06:58:47,,1,3,53.3,704
7608,2020-05-27 07:00:09,,1,5,46.3,753
7609,2020-05-27 07:00:16,,1,12,46.4,2147
7610,2020-05-27 07:00:20,,1,24,46.4,2060
7611,2020-05-27 07:00:24,,1,31,46.3,1568
7612,2020-05-27 07:01:01,,1,13,44.7,739
7613,2020-05-27 07:01:06,,1,8,44.9,698
7614,2020-05-27 07:01:13,,1,9,45.7,1210
7615,2020-05-27 07:01:15,,1,15,46.5,1485
7616,2020-05-27 07:01:18,,1,14,48.3,1277
7617,2020-05-27 07:01:24,,1,29,50.4,1791
7618,2020-05-27 07:03:39,,1,12,55.1,1483
7619,2020-05-27 07:04:03,,1,53,52.8,1250
7620,2020-05-27 07:04:07,,1,54,52.4,1259
7621,2020-05-27 07:04:09,,1,54,51.9,1325
7622,2020-05-27 07:04:11,,1,59,51.3,1456
7623,2020-05-27 07:04:14,,1,66,50.7,1614
7624,2020-05-27 07:04:27,,1,66,50.2,1049
7625,2020-05-27 07:04:31,,1,65,50.7,1071
7626,2020-05-27 07:04:35,,1,67,50.7,1111
7627,2020-05-27 07:04:39,,1,69,50.9,1120
7628,2020-05-27 07:04:43,,1,69,51.5,1116
7629,2020-05-27 07:04:47,,1,68,51.9,1108
7630,2020-05-27 07:04:50,,1,69,52.3,1112
7631,2020-05-27 07:04:53,,1,69,52.5,1113
7632,2020-05-27 07:04:58,,1,69,52.0,1108
7633,2020-05-27 07:05:16,,1,65,49.6,1063
7634,2020-05-27 07:06:32,,1,47,54.7,1462
7635,2020-05-27 07:06:36,,1,59,54.9,1383
7636,2020-05-27 07:06:48,,1,65,55.9,1255
7637,2020-05-27 07:06:55,,1,64,54.9,1243
7638,2020-05-27 07:06:57,,1,64,54.7,1225
7639,2020-05-27 07:07:02,,1,59,54.9,1124
7640,2020-05-27 07:07:07,,1,57,55.3,1152
7641,2020-05-27 07:07:11,,1,60,55.3,1168
7642,2020-05-27 07:07:15,,1,60,55.1,1163
7643,2020-05-27 07:07:22,,1,60,54.4,1155
7644,2020-05-27 07:07:34,,1,60,52.8,1183
7645,2020-05-27 07:07:52,,1,62,51.7,1186
7646,2020-05-27 07:08:33,,1,57,45.4,1106
7647,2020-05-27 07:09:14,,1,29,45.5,1712
7648,2020-05-27 07:09:23,,1,36,45.8,1636
7649,2020-05-27 07:09:35,,1,42,45.9,1250
7650,2020-05-27 07:09:53,,1,53,48.2,1401
7651,2020-05-27 07:10:03,,1,48,49.3,1309
7652,2020-05-27 07:10:12,,1,54,49.3,1563
7653,2020-05-27 07:10:15,,1,56,48.9,1561
7654,2020-05-27 07:10:19,,1,53,48.3,1480
7655,2020-05-27 07:10:23,,1,52,47.6,1435
7656,2020-05-27 07:10:28,,1,44,46.9,1315
7657,2020-05-27 07:10:36,,1,44,46.6,1182
7658,2020-05-27 07:10:59,,1,48,43.2,1366
7659,2020-05-27 07:11:04,,1,49,43.6,1386
7660,2020-05-27 07:11:07,,1,47,44.4,1306
7661,2020-05-27 07:11:11,,1,45,45.3,1162
7662,2020-05-27 07:11:16,,1,29,46.3,709
7663,2020-05-27 07:11:51,,1,19,47.4,1707
7664,2020-05-27 07:12:04,,1,39,46.4,1302
7665,2020-05-27 07:12:16,,1,49,46.2,1803
7666,2020-05-27 07:12:18,,1,55,46.5,1262
7667,2020-05-27 07:12:21,,1,53,46.7,1243
7668,2020-05-27 07:13:52,,1,39,45.0,867
7669,2020-05-27 07:14:00,,1,35,44.8,1040
7670,2020-05-27 07:14:11,,1,40,45.2,1118
7671,2020-05-27 07:14:16,,1,38,45.3,1029
7672,2020-05-27 07:14:24,,1,50,45.3,1461
7673,2020-05-27 07:14:33,,1,48,45.3,1342
7674,2020-05-27 07:14:45,,1,47,45.2,1283
7675,2020-05-27 07:14:50,,1,45,45.5,1234
7676,2020-05-27 07:14:58,,1,44,45.6,1367
7677,2020-05-27 07:15:52,,1,12,42.5,702
7678,2020-05-27 07:16:09,,1,7,40.0,709
7679,2020-05-27 07:19:13,,1,6,44.1,672
7680,2020-05-27 07:19:35,,1,11,49.5,1255
7681,2020-05-27 07:20:00,,1,56,48.7,1580
7682,2020-05-27 07:20:14,,1,56,48.7,1587
7683,2020-05-27 07:20:27,,1,56,49.3,1561
7684,2020-05-27 07:20:32,,1,53,49.1,1488
7685,2020-05-27 07:20:38,,1,57,48.0,1639
7686,2020-05-27 07:20:46,,1,58,46.4,1551
7687,2020-05-27 07:20:50,,1,56,45.8,1557
7688,2020-05-27 07:21:07,,1,56,44.9,1116
7689,2020-05-27 07:21:16,,1,59,44.5,1139
7690,2020-05-27 07:21:38,,1,62,47.1,1188
7691,2020-05-27 07:21:46,,1,57,47.7,1094
7692,2020-05-27 07:21:53,,1,52,47.7,709
7693,2020-05-27 07:22:02,,1,24,47.4,698
7694,2020-05-27 07:22:04,,1,23,47.6,701
7695,2020-05-27 07:22:06,,1,21,47.8,701
7696,2020-05-27 07:22:25,,1,18,47.3,686
7697,2020-05-27 07:22:30,,1,15,46.9,689
7698,2020-05-27 07:22:46,,1,10,47.0,1222
7699,2020-05-27 07:22:56,,1,11,45.9,1465
7700,2020-05-27 07:23:21,,1,13,44.2,1681
7701,2020-05-27 07:23:59,,1,15,41.8,1589
7702,2020-05-27 07:24:34,,1,14,38.9,1336
7703,2020-05-27 07:24:55,,1,11,38.6,1228
7704,2020-05-27 07:25:03,,1,11,38.6,1268
7705,2020-05-27 07:25:46,,1,11,37.5,1061
7706,2020-05-27 07:25:52,,1,7,37.5,861
7707,2020-05-27 07:26:08,,1,10,35.5,1096
7708,2020-05-27 07:26:19,,1,8,35.5,862
7709,2020-05-27 07:26:30,,1,7,36.0,748
7710,2020-05-27 07:27:02,,1,3,36.3,727
7711,2020-05-27 08:34:28,,1,3,48.2,843
7712,2020-05-27 08:36:27,,1,4,43.8,739
7713,2020-05-27 08:38:57,,1,8,43.7,729
7714,2020-05-27 08:39:22,,1,7,46.0,708
7715,2020-05-27 08:40:54,,1,7,44.3,825
7716,2020-05-27 08:41:50,,1,16,46.9,1423
7717,2020-05-27 08:42:56,,1,12,49.3,1313
7718,2020-05-27 08:43:48,,1,14,47.2,1489
7719,2020-05-27 08:44:00,,1,14,48.4,1462
7720,2020-05-27 08:44:17,,1,12,49.5,1416
7721,2020-05-27 08:44:31,,1,13,50.4,1379
7722,2020-05-27 08:44:35,,1,13,50.2,1271
7723,2020-05-27 08:44:52,,1,12,50.7,1272
7724,2020-05-27 08:45:01,,1,11,50.3,1201
7725,2020-05-27 08:45:32,,1,17,48.4,2102
7726,2020-05-27 08:45:34,,1,23,48.4,2313
7727,2020-05-27 08:45:37,,1,22,48.4,1645
7728,2020-05-27 08:45:49,,1,39,47.2,2020
7729,2020-05-27 08:46:12,,1,29,45.8,938
7730,2020-05-27 08:47:01,,1,51,43.4,1720
7731,2020-05-27 08:47:08,,1,54,43.4,1348
7732,2020-05-27 08:48:51,,1,39,46.7,871
7733,2020-05-27 08:48:55,,1,33,46.5,687
7734,2020-05-27 08:48:58,,1,28,47.4,698
7735,2020-05-27 08:49:00,,1,26,48.3,702
7736,2020-05-27 08:49:04,,1,19,50.0,699
7737,2020-05-27 08:49:14,,1,11,53.9,941
7738,2020-05-27 08:49:21,,1,24,55.1,1031
7739,2020-05-27 08:49:25,,1,27,56.3,1504
7740,2020-05-27 08:49:31,,1,35,57.4,1195
7741,2020-05-27 08:49:36,,1,40,57.4,1399
7742,2020-05-27 08:49:44,,1,45,58.8,1551
7743,2020-05-27 08:49:48,,1,47,59.2,1674
7744,2020-05-27 08:49:53,,1,52,59.3,1797
7745,2020-05-27 08:50:07,,1,50,58.8,1708
7746,2020-05-27 08:50:11,,1,51,58.6,1758
7747,2020-05-27 08:50:18,,1,53,58.6,1792
7748,2020-05-27 08:50:39,,1,53,55.9,1818
7749,2020-05-27 08:50:45,,1,53,55.6,1808
7750,2020-05-27 08:50:50,,1,61,55.4,1352
7751,2020-05-27 08:50:54,,1,61,55.5,1465
7752,2020-05-27 08:50:57,,1,65,55.8,1528
7753,2020-05-27 08:51:00,,1,66,55.9,1544
7754,2020-05-27 08:51:05,,1,69,55.6,1604
7755,2020-05-27 08:51:10,,1,69,55.9,1614
7756,2020-05-27 08:51:35,,1,67,56.0,1573
7757,2020-05-27 08:51:39,,1,67,55.6,1540
7758,2020-05-27 08:51:45,,1,63,55.9,1465
7759,2020-05-27 08:51:49,,1,64,56.1,1504
7760,2020-05-27 08:51:55,,1,65,55.5,1464
7761,2020-05-27 09:04:28,,1,6,54.9,808
7762,2020-05-27 09:06:14,,1,10,48.8,1300
7763,2020-05-27 09:06:54,,1,45,48.9,1619
7764,2020-05-27 09:06:58,,1,53,48.9,1826
7765,2020-05-27 09:07:03,,1,53,49.3,1836
7766,2020-05-27 09:07:06,,1,54,49.9,1809
7767,2020-05-27 09:07:10,,1,53,51.2,1784
7768,2020-05-27 09:07:16,,1,50,52.3,1647
7769,2020-05-27 09:07:21,,1,48,53.5,1674
7770,2020-05-27 09:07:25,,1,54,54.9,1900
7771,2020-05-27 09:07:33,,1,57,56.3,1344
7772,2020-05-27 09:08:08,,1,68,58.6,1561
7773,2020-05-27 09:08:11,,1,67,59.3,1553
7774,2020-05-27 09:08:13,,1,67,59.7,1559
7775,2020-05-27 09:08:16,,1,66,60.9,1556
7776,2020-05-27 09:08:20,,1,67,62.5,1559
7777,2020-05-27 09:08:28,,1,67,65.4,1554
7778,2020-05-27 09:08:48,,1,71,67.1,1668
7779,2020-05-27 09:09:16,,1,72,62.0,1672
7780,2020-05-27 09:09:19,,1,72,61.7,1680
7781,2020-05-27 09:09:22,,1,72,61.5,1659
7782,2020-05-27 09:09:27,,1,72,61.3,1692
7783,2020-05-27 09:09:49,,1,70,61.2,1659
7784,2020-05-27 09:09:53,,1,72,61.7,1679
7785,2020-05-27 09:11:27,,1,79,66.5,1861
7786,2020-05-27 09:12:27,,1,81,68.9,1859
7787,2020-05-27 09:12:33,,1,80,68.4,1856
7788,2020-05-27 09:12:38,,1,79,68.2,1840
7789,2020-05-27 09:12:47,,1,80,68.1,1860
7790,2020-05-27 09:12:52,,1,81,68.0,1883
7791,2020-05-27 09:12:58,,1,80,68.6,1864
7792,2020-05-27 09:13:04,,1,81,68.5,1887
7793,2020-05-27 09:13:24,,1,81,69.6,1902
7794,2020-05-27 09:13:56,,1,80,70.5,1870
7795,2020-05-27 09:14:01,,1,81,70.0,1883
7796,2020-05-27 09:14:08,,1,80,70.1,1852
7797,2020-05-27 09:14:12,,1,80,70.4,1875
7798,2020-05-27 09:14:20,,1,82,70.5,1922
7799,2020-05-27 09:14:24,,1,83,71.0,1932
7800,2020-05-27 09:14:31,,1,83,71.9,1917
7801,2020-05-27 09:14:58,,1,71,75.8,1693
7802,2020-05-27 09:15:09,,1,81,75.9,1899
7803,2020-05-27 09:15:15,,1,81,75.4,1888
7804,2020-05-27 09:15:20,,1,81,75.7,1875
7805,2020-05-27 09:15:25,,1,80,76.1,1844
7806,2020-05-27 09:15:36,,1,78,77.4,1796
7807,2020-05-27 09:16:32,,1,78,76.3,1829
7808,2020-05-27 09:16:33,,1,78,76.2,1827
7809,2020-05-27 09:16:46,,1,76,75.8,1785
7810,2020-05-27 09:16:52,,1,76,75.2,1758
7811,2020-05-27 09:17:00,,1,77,74.9,1787
7812,2020-05-27 09:17:05,,1,78,74.9,1805
7813,2020-05-27 09:17:10,,1,77,74.9,1781
7814,2020-05-27 09:17:17,,1,76,75.3,1793
7815,2020-05-27 09:17:24,,1,82,74.9,1935
7816,2020-05-27 09:17:31,,1,84,74.9,1995
7817,2020-05-27 09:17:36,,1,86,74.2,1999
7818,2020-05-27 09:18:04,,1,80,77.0,1875
7819,2020-05-27 09:18:34,,1,84,79.8,1958
7820,2020-05-27 09:19:24,,1,76,81.0,1803
7821,2020-05-27 09:19:38,,1,76,80.2,1723
7822,2020-05-27 09:19:50,,1,73,80.6,1744
7823,2020-05-27 09:20:01,,1,81,80.9,1843
7824,2020-05-27 09:20:32,,1,73,79.1,1706
7825,2020-05-27 09:20:55,,1,77,77.2,1798
7826,2020-05-27 09:21:03,,1,80,76.6,1857
7827,2020-05-27 09:21:35,,1,80,74.8,1872
7828,2020-05-27 09:22:26,,1,83,77.2,1930
7829,2020-05-27 09:22:38,,1,80,78.4,1864
7830,2020-05-27 09:23:06,,1,74,77.6,1725
7831,2020-05-27 09:23:11,,1,76,77.0,1771
7832,2020-05-27 09:23:15,,1,77,76.8,1800
7833,2020-05-27 09:23:20,,1,77,76.8,1791
7834,2020-05-27 09:23:23,,1,77,76.7,1799
7835,2020-05-27 09:23:29,,1,78,76.3,1769
7836,2020-05-27 09:24:29,,1,76,75.7,1795
7837,2020-05-27 09:25:26,,1,80,75.2,1851
7838,2020-05-27 09:26:35,,1,70,74.3,1657
7839,2020-05-27 09:26:37,,1,72,74.3,1683
7840,2020-05-27 09:26:45,,1,74,74.4,1729
7841,2020-05-27 09:26:51,,1,78,74.3,1790
7842,2020-05-27 09:26:58,,1,76,72.8,1750
7843,2020-05-27 09:28:39,,1,58,67.0,1364
7844,2020-05-27 09:28:45,,1,59,67.7,1373
7845,2020-05-27 09:28:48,,1,60,67.7,1399
7846,2020-05-27 09:28:51,,1,61,68.2,1428
7847,2020-05-27 09:28:54,,1,62,68.5,1453
7848,2020-05-27 09:28:57,,1,63,69.1,1476
7849,2020-05-27 09:29:01,,1,64,70.2,1465
7850,2020-05-27 09:31:35,,1,67,76.0,1529
7851,2020-05-27 09:32:08,,1,67,76.1,1556
7852,2020-05-27 09:32:13,,1,69,76.0,1607
7853,2020-05-27 09:32:18,,1,67,76.2,1543
7854,2020-05-27 09:32:23,,1,67,76.1,1545
7855,2020-05-27 09:32:27,,1,67,76.1,1570
7856,2020-05-27 09:33:36,,1,66,69.5,1535
7857,2020-05-27 09:33:38,,1,65,69.6,1482
7858,2020-05-27 09:34:48,,1,22,68.3,701
7859,2020-05-27 09:34:50,,1,20,68.2,1284
7860,2020-05-27 09:34:53,,1,23,68.4,1265
7861,2020-05-27 09:35:08,,1,50,68.0,1727
7862,2020-05-27 09:35:32,,1,55,68.1,1844
7863,2020-05-27 09:36:01,,1,29,69.8,711
7864,2020-05-27 09:36:04,,1,25,69.4,851
7865,2020-05-27 09:36:05,,1,24,69.3,872
7866,2020-05-27 09:36:08,,1,28,68.9,1028
7867,2020-05-27 09:36:20,,1,44,68.2,1505
7868,2020-05-27 09:37:00,,1,39,66.5,1312
7869,2020-05-27 09:37:04,,1,41,66.5,1364
7870,2020-05-27 09:37:08,,1,41,66.6,1453
7871,2020-05-27 09:37:11,,1,44,66.7,1442
7872,2020-05-27 09:37:15,,1,42,65.9,1496
7873,2020-05-27 09:37:26,,1,45,65.2,1521
7874,2020-05-27 09:38:17,,1,37,70.7,1269
7875,2020-05-27 09:38:20,,1,38,71.0,1311
7876,2020-05-27 09:38:25,,1,38,71.3,1263
7877,2020-05-27 09:38:35,,1,41,70.9,1342
7878,2020-05-27 09:38:44,,1,35,70.9,1210
7879,2020-05-27 09:38:48,,1,38,70.8,1337
7880,2020-05-27 09:39:11,,1,33,70.2,1136
7881,2020-05-27 09:39:12,,1,34,69.9,1168
7882,2020-05-27 09:39:14,,1,36,70.0,1194
7883,2020-05-27 09:39:16,,1,37,70.0,1257
7884,2020-05-27 09:39:21,,1,40,70.0,1339
7885,2020-05-27 09:41:19,,1,14,67.8,861
7886,2020-05-27 09:41:25,,1,11,67.9,1250
7887,2020-05-27 09:41:29,,1,11,68.1,1244
7888,2020-05-27 09:41:38,,1,10,68.7,1046
7889,2020-05-27 09:42:01,,1,9,68.9,837
7890,2020-05-27 09:42:08,,1,11,68.3,1214
7891,2020-05-27 09:42:20,,1,8,67.5,779
7892,2020-05-27 09:52:58,,1,9,64.2,834
7893,2020-05-27 09:53:45,,1,5,66.2,1013
7894,2020-05-27 09:53:57,,1,5,60.1,834
7895,2020-05-27 10:03:34,,1,10,51.8,1758
7896,2020-05-27 10:03:37,,1,13,52.3,1771
7897,2020-05-27 10:03:44,,1,18,48.5,1903
7898,2020-05-27 10:03:54,,1,16,43.9,1444
7899,2020-05-27 10:03:58,,1,13,44.1,1433
7900,2020-05-27 10:04:14,,1,15,47.7,1487
7901,2020-05-27 10:04:18,,1,15,48.6,1664
7902,2020-05-27 10:04:23,,1,15,49.3,1326
7903,2020-05-27 10:04:29,,1,30,50.2,1521
7904,2020-05-27 10:04:37,,1,46,51.4,1657
7905,2020-05-27 10:05:39,,1,60,55.2,1373
7906,2020-05-27 10:05:48,,1,35,56.2,823
7907,2020-05-27 10:05:50,,1,35,56.5,1024
7908,2020-05-27 10:05:52,,1,38,56.7,1133
7909,2020-05-27 10:05:56,,1,49,56.5,1416
7910,2020-05-27 10:06:11,,1,48,56.8,1360
7911,2020-05-27 10:06:13,,1,49,56.9,1407
7912,2020-05-27 10:06:17,,1,53,58.0,1507
7913,2020-05-27 10:06:24,,1,53,59.8,1428
7914,2020-05-27 10:06:31,,1,47,61.2,1322
7915,2020-05-27 10:06:34,,1,48,61.5,1334
7916,2020-05-27 10:06:55,,1,62,60.6,1428
7917,2020-05-27 10:07:17,,1,60,57.7,1334
7918,2020-05-27 10:07:22,,1,53,58.1,1215
7919,2020-05-27 10:07:25,,1,49,58.5,1133
7920,2020-05-27 10:07:28,,1,49,58.4,1160
7921,2020-05-27 10:07:32,,1,54,58.4,1289
7922,2020-05-27 10:07:36,,1,54,58.6,1235
7923,2020-05-27 10:07:58,,1,52,60.1,1263
7924,2020-05-27 10:08:15,,1,34,62.2,781
7925,2020-05-27 10:08:18,,1,31,62.2,1075
7926,2020-05-27 10:08:20,,1,32,62.1,1140
7927,2020-05-27 10:08:22,,1,37,62.3,1280
7928,2020-05-27 10:08:28,,1,55,63.6,1808
7929,2020-05-27 10:09:10,,1,46,64.9,952
7930,2020-05-27 10:09:22,,1,26,65.9,890
7931,2020-05-27 10:09:24,,1,29,65.7,1062
7932,2020-05-27 10:09:26,,1,34,65.5,1341
7933,2020-05-27 10:09:37,,1,65,65.4,1580
7934,2020-05-27 10:10:33,,1,71,65.1,1679
7935,2020-05-27 10:11:23,,1,82,67.9,1339
7936,2020-05-27 10:11:26,,1,83,68.2,1356
7937,2020-05-27 10:11:30,,1,86,68.5,1387
7938,2020-05-27 10:11:35,,1,85,68.7,1382
7939,2020-05-27 10:11:38,,1,85,68.9,1399
7940,2020-05-27 10:12:23,,1,85,68.7,1407
7941,2020-05-27 10:13:25,,1,75,62.3,1215
7942,2020-05-27 10:14:05,,1,64,60.1,1035
7943,2020-05-27 10:14:08,,1,64,60.0,1080
7944,2020-05-27 10:14:10,,1,66,60.1,1115
7945,2020-05-27 10:14:12,,1,69,59.9,1154
7946,2020-05-27 10:14:15,,1,71,59.7,1163
7947,2020-05-27 10:14:18,,1,72,59.7,1186
7948,2020-05-27 10:14:25,,1,75,60.4,1175
7949,2020-05-27 10:15:36,,1,73,63.7,1273
7950,2020-05-27 10:16:05,,1,83,65.8,1595
7951,2020-05-27 10:16:11,,1,82,67.1,1599
7952,2020-05-27 10:16:16,,1,84,67.6,1633
7953,2020-05-27 10:16:21,,1,85,67.6,1663
7954,2020-05-27 10:16:29,,1,87,68.0,1383
7955,2020-05-27 10:17:26,,1,82,67.4,1347
7956,2020-05-27 10:18:22,,1,90,68.3,1462
7957,2020-05-27 10:19:04,,1,92,70.6,1484
7958,2020-05-27 10:19:08,,1,92,71.5,1501
7959,2020-05-27 10:19:11,,1,93,71.8,1523
7960,2020-05-27 10:19:15,,1,94,72.1,1537
7961,2020-05-27 10:19:18,,1,94,72.4,1537
7962,2020-05-27 10:19:23,,1,94,73.2,1475
7963,2020-05-27 10:20:20,,1,93,75.3,1526
7964,2020-05-27 10:20:36,,1,91,74.2,1482
7965,2020-05-27 10:21:11,,1,91,76.1,1493
